regime,sigma_s,snr_db,xi,z,K,A0,Pe_reference,Pe_interp_free,abs_err_interp_free,rel_err_interp_free,eta_f64,ref_in_range,f64_in_range
moderate,0.2,40,1.7833371912139138,4.533556,20,0.0098262219835529973,2.94048346758425783e-01,2.94048346758700063e-01,2.742806e-13,9.327738e-13,2.209032e-13,1,1
moderate,0.2,44,1.0808865915321493,1.050775,10,0.026749521648612357,1.78830826692175870e-01,1.78830826692176093e-01,2.220446e-16,1.241646e-15,2.305884e-16,1,1
strong,0.05,30,1.1873530964905159,0.163741,5,0.36052111761559119,1.19268065902849191e-01,1.19268065902848330e-01,8.604228e-16,7.214193e-15,4.654653e-16,1,1
strong,0.05,34,3.5016549100907781,0.913279,10,0.040783569866603399,2.12815738623980066e-01,2.12815738623979789e-01,2.775558e-16,1.304207e-15,6.039654e-16,1,1
strong,0.05,38,3.3811071306032114,0.537236,10,0.04374451422081338,1.60361245308412559e-01,1.60361245308412143e-01,4.163336e-16,2.596224e-15,3.372703e-16,1,1
strong,0.05,44,2.4665605397361765,0.143232,5,0.082233618089613131,7.04425011256517575e-02,7.04425011256517852e-02,2.775558e-17,3.940175e-16,8.691883e-17,1,1
strong,0.1,30,3.0430275567137519,4.373046,20,0.013499100799133005,3.79173834596759074e-01,3.79173834596675585e-01,8.348877e-14,2.201860e-13,9.583247e-15,1,1
strong,0.1,34,2.6241397706508169,2.051828,20,0.018152986038314372,3.07959113173481513e-01,3.07959113173471521e-01,9.992007e-15,3.244589e-14,2.088216e-15,1,1
strong,0.1,38,3.2624265582829159,2.001038,20,0.011744472367226772,2.99836498477225766e-01,2.99836498477220159e-01,5.606626e-15,1.869895e-14,1.715435e-15,1,1
strong,0.1,40,2.7530340100081863,1.131859,10,0.016492889085412417,2.41418863020636171e-01,2.41418863020634089e-01,2.081668e-15,8.622641e-15,8.374641e-16,1,1
strong,0.1,44,3.2008792605829726,0.965411,10,0.012200476989813596,2.20454640350664893e-01,2.20454640350664144e-01,7.494005e-16,3.399341e-15,6.596488e-16,1,1
strong,0.2,44,1.3626926065057297,0.699881,10,0.016829240292893996,2.33115312607807657e-01,2.33115312607807379e-01,2.775558e-16,1.190637e-15,1.158527e-15,1,1
strong,0.3,34,1.5719709968255537,6.626884,20,0.0056205598977366808,4.28811226677269952e-01,4.28811226677055402e-01,2.145506e-13,5.003381e-13,1.653245e-13,1,1
strong,0.3,40,2.0158087471850124,5.461597,20,0.0034179780665221995,4.07257188838981932e-01,4.07257188834591943e-01,4.389988e-12,1.077940e-11,9.040439e-13,1,1
strong,0.3,44,2.402208085313549,4.893758,20,0.0024068357974109632,3.93786568922733338e-01,3.93786568922674718e-01,5.861978e-14,1.488618e-13,1.960570e-14,1,1
weak,0.05,30,2.4414405804205863,6.713259,20,0.083936748966256483,9.56126611335856857e-02,9.56126610908540897e-02,4.273160e-11,4.469240e-10,1.646960e-11,1,1
weak,0.05,40,2.7333561041768064,2.661561,20,0.06694976510778404,2.17611364172958718e-02,2.17611364172904942e-02,5.377643e-15,2.471214e-13,3.311261e-15,1,1
weak,0.05,44,1.180748713873216,0.308246,5,0.36474355365408762,4.77506705583033170e-03,4.77506705583032823e-03,3.469447e-18,7.265755e-16,3.142235e-20,1,1
weak,0.1,34,0.675340396939629,1.286138,10,0.27643811847493599,1.53427555816472605e-01,1.53427555816472549e-01,5.551115e-17,3.618069e-16,2.336988e-18,1,1
weak,0.1,44,1.8001701505699081,2.914388,20,0.038577864145174993,3.76898698975461563e-02,3.76898698975449697e-02,1.186551e-15,3.148196e-14,2.012153e-15,1,1
moderate,0.05,30,2.9885774291588132,2.515741,20,0.055996330798241095,1.92475445526119365e-01,1.92475445526120087e-01,7.216450e-16,3.749283e-15,1.376101e-15,1,1
moderate,0.05,34,1.4165123481179247,0.354258,5,0.25090307333385942,5.50996671209659367e-02,5.50996671209653677e-02,5.689893e-16,1.032655e-14,2.565964e-16,1,1
moderate,0.05,38,3.6607069075560683,1.502913,10,0.037315712684046487,1.28455080613588402e-01,1.28455080613588901e-01,4.996004e-16,3.889300e-15,3.146733e-16,1,1
moderate,0.05,40,1.9285848562783636,0.330816,5,0.13466021045093088,3.73754190116193652e-02,3.73754190116193305e-02,3.469447e-17,9.282697e-16,2.378267e-17,1,1
moderate,0.05,44,2.7795848549623559,0.434166,5,0.064739614220664057,4.18389006000009431e-02,4.18389006000009778e-02,3.469447e-17,8.292395e-16,2.516785e-17,1,1
moderate,0.1,34,3.313610008778082,7.807530,20,0.011384446194416108,3.34952988913291727e-01,3.34952988913830296e-01,5.385692e-13,1.607895e-12,7.842712e-14,1,1
moderate,0.1,38,2.8963496218119853,3.763652,20,0.014901023301050278,2.45660083494920495e-01,2.45660083494949166e-01,2.867151e-14,1.167121e-13,5.159195e-15,1,1
moderate,0.1,40,4.2970309276318135,6.580378,20,0.0067697822858897123,3.09837125422415205e-01,3.09837125422561921e-01,1.467160e-13,4.735261e-13,2.934514e-14,1,1
moderate,0.1,44,1.328665792470431,0.396784,5,0.07083881410725143,6.68885091754266581e-02,6.68885091754265471e-02,1.110223e-16,1.659811e-15,1.010594e-16,1,1
moderate,0.3,38,1.2110007286338755,5.921662,20,0.0094706967107454059,3.58940329306281725e-01,3.58940329306250305e-01,3.141931e-14,8.753352e-14,3.836562e-14,1,1
strong,0.05,34,4.4709171220174682,1.488981,10,0.02501495278123151,2.62558699128744966e-01,2.62558699128748074e-01,3.108624e-15,1.183973e-14,1.042108e-15,1,1
strong,0.05,38,3.4314480515068611,0.553358,10,0.042470014813975686,1.62879421855961271e-01,1.62879421855961243e-01,2.775558e-17,1.704057e-16,3.473432e-16,1,1
strong,0.05,40,4.4261417827645699,0.731384,10,0.025523676831792335,1.86661989133610318e-01,1.86661989133610096e-01,2.220446e-16,1.189554e-15,4.534347e-16,1,1
strong,0.05,44,1.3404494306193431,0.041951,5,0.28076437267573229,4.02903500033704315e-02,4.02903500033704731e-02,4.163336e-17,1.033333e-15,4.756302e-17,1,1
strong,0.1,30,0.85544780046412017,0.344592,5,0.17131020903702845,2.37077441810264355e-01,2.37077441810264133e-01,2.220446e-16,9.365910e-16,3.716950e-16,1,1
strong,0.1,34,2.5751266968553823,1.975892,10,0.018850624649031832,3.04490351465669495e-01,3.04490351465661169e-01,8.326673e-15,2.734626e-14,1.962310e-15,1,1
strong,0.1,38,3.6362108197327188,2.485844,20,0.0094539897345058306,3.21129640449019094e-01,3.21129640449014986e-01,4.107825e-15,1.279180e-14,2.581651e-15,1,1
strong,0.1,40,1.6752293371101534,0.419038,5,0.04454876240916858,1.63643588494494230e-01,1.63643588494493508e-01,7.216450e-16,4.409858e-15,3.814222e-16,1,1
strong,0.1,44,3.2975148603319746,1.024584,10,0.011495854685213382,2.26234546975759621e-01,2.26234546975758344e-01,1.276756e-15,5.643508e-15,7.030736e-16,1,1
strong,0.2,38,1.6529768250535426,2.054791,20,0.011437239579079952,3.29682325674493404e-01,3.29682325674472310e-01,2.109424e-14,6.398353e-14,7.081499e-15,1,1
strong,0.2,40,2.8720319523539914,4.927390,20,0.0037885410886584988,3.90402237844481192e-01,3.90402237844282851e-01,1.983413e-13,5.080436e-13,1.478621e-14,1,1
strong,0.2,44,2.5346656836005534,2.421472,20,0.0048641784671178195,3.26527542293123141e-01,3.26527542293115647e-01,7.494005e-15,2.295061e-14,3.053217e-15,1,1
strong,0.3,34,1.4891718870741339,5.947161,20,0.0062629544859978499,4.24347990969023314e-01,4.24347990961905452e-01,7.117862e-12,1.677364e-11,1.797764e-12,1,1
strong,0.3,40,0.52667843071252929,0.372750,5,0.050080737080274967,3.48838190896670675e-01,3.48838190896670564e-01,1.110223e-16,3.182630e-16,6.875672e-17,1,1
strong,0.3,44,1.8971760794352761,3.052363,20,0.0038588043291328728,3.60726736284806393e-01,3.60726736284707528e-01,9.886536e-14,2.740727e-13,1.738269e-14,1,1
weak,0.05,30,1.8912947921422765,4.023661,20,0.14004388580651111,5.75706203901501373e-02,5.75706203901518165e-02,1.679212e-15,2.916787e-14,1.365391e-14,1,1
weak,0.05,34,3.307133774887026,7.775724,20,0.045724051971900319,1.03448445621819374e-01,1.03448445613139484e-01,8.679890e-12,8.390547e-11,1.889917e-12,1,1
weak,0.05,40,2.0133455991170308,1.442552,10,0.12352474607544447,9.14597602152872856e-03,9.14597602153044420e-03,1.715642e-15,1.875843e-13,2.018905e-15,1,1
weak,0.1,34,0.88710362600705595,2.232803,20,0.15923372585728743,1.16976868366099121e-01,1.16976868366099038e-01,8.326673e-17,7.118222e-16,4.803593e-17,1,1
weak,0.1,38,1.7465847626160118,5.473843,20,0.040982006425128524,9.32749716746921337e-02,9.32749716747949265e-02,1.027928e-13,1.102040e-12,3.686861e-14,1,1
weak,0.1,40,1.5690344465964023,3.508678,20,0.050785773933255104,6.00257331811001396e-02,6.00257331810990502e-02,1.089406e-15,1.814899e-14,2.390175e-15,1,1
weak,0.1,44,1.6074916937417412,2.323727,20,0.048383844851092254,3.17454624577580002e-02,3.17454624577571121e-02,8.881784e-16,2.797812e-14,3.679347e-16,1,1
weak,0.3,44,0.97516741753965641,7.697836,20,0.014605514878212099,2.30248960520285484e-01,2.30248960520515245e-01,2.297607e-13,9.978792e-13,4.728473e-14,1,1
moderate,0.05,30,3.0755935307811479,2.664453,20,0.05287099754824879,1.98931531875261552e-01,1.98931531875264689e-01,3.136380e-15,1.576613e-14,1.596905e-15,1,1
moderate,0.05,34,2.5411345320575744,1.147304,10,0.077472378654027174,1.10173946625590852e-01,1.10173946625590158e-01,6.938894e-16,6.298126e-15,2.126663e-16,1,1
moderate,0.05,38,2.7392260393527565,0.841281,10,0.066662903928953285,8.17927478381443862e-02,8.17927478381441087e-02,2.775558e-16,3.393403e-15,1.020905e-16,1,1
moderate,0.05,40,4.064812290024248,1.471983,10,0.030263750280448899,1.24824600226276075e-01,1.24824600226276630e-01,5.551115e-16,4.447132e-15,2.863250e-16,1,1
moderate,0.05,44,1.6422020370596164,0.151076,5,0.18604977840952314,1.81172083916627778e-02,1.81172083916627813e-02,3.469447e-18,1.915001e-16,1.123598e-17,1,1
moderate,0.1,34,3.0759980956855926,6.727928,20,0.01321125897586012,3.18800626771724882e-01,3.18800626771718498e-01,6.383782e-15,2.002437e-14,4.517830e-14,1,1
moderate,0.1,38,4.0811482831158061,7.472712,20,0.0075049411466619302,3.26153997855535061e-01,3.26153997855739286e-01,2.042255e-13,6.261629e-13,5.206696e-14,1,1
moderate,0.1,40,1.4633715909988874,0.762949,10,0.058388865619513251,1.05536246180233495e-01,1.05536246180236049e-01,2.553513e-15,2.419560e-14,3.092963e-15,1,1
moderate,0.1,44,4.4660150385389352,4.484918,20,0.0062671640427210172,2.59739152300697440e-01,2.59739152300700937e-01,3.497203e-15,1.346429e-14,6.735849e-15,1,1
moderate,0.2,34,1.5003861273776216,6.402869,20,0.013881964249841077,3.48022831897384421e-01,3.48022831897992546e-01,6.081247e-13,1.747370e-12,8.675065e-14,1,1
moderate,0.2,40,1.4958318750906141,3.189584,20,0.013966626544736255,2.64831760355502710e-01,2.64831760355605184e-01,1.024736e-13,3.869384e-13,1.964626e-14,1,1
moderate,0.2,44,2.7008994286050885,6.561327,20,0.0042838460397531374,3.19420530503925437e-01,3.19420530504430644e-01,5.052070e-13,1.581636e-12,1.148519e-13,1,1
moderate,0.3,44,1.4784662354201137,4.423636,20,0.0063539842410929755,3.06607109425810764e-01,3.06607109426124680e-01,3.139156e-13,1.023837e-12,6.109043e-14,1,1
strong,0.05,30,4.4755355060004369,2.364755,20,0.024963347177501968,3.13137708232596956e-01,3.13137708232591905e-01,5.051515e-15,1.613193e-14,2.184434e-15,1,1
strong,0.05,34,3.0161742295456677,0.677513,10,0.054975772381980419,1.85001062961663160e-01,1.85001062961662743e-01,4.163336e-16,2.250439e-15,4.475447e-16,1,1
strong,0.05,38,1.1080401440152277,0.056346,5,0.41708526930593898,6.56730698318069850e-02,6.56730698318037653e-02,3.219647e-15,4.902537e-14,8.519163e-16,1,1
strong,0.05,40,2.1791068660572424,0.177106,5,0.10540371264124383,8.52088560894810887e-02,8.52088560894809638e-02,1.249001e-16,1.465811e-15,1.170459e-16,1,1
strong,0.1,30,1.8071259089930269,1.542060,10,0.038281381635539756,2.93829887618745567e-01,2.93829887618798580e-01,5.301315e-14,1.804212e-13,1.078076e-14,1,1
strong,0.1,34,3.4163653065848907,3.477790,20,0.010709903271037347,3.56096071094033850e-01,3.56096071094001210e-01,3.264056e-14,9.166222e-14,5.410788e-15,1,1
strong,0.1,38,3.4943267673777849,2.295631,20,0.010237331462558267,3.13342551719364926e-01,3.13342551719354545e-01,1.038059e-14,3.312855e-14,2.218938e-15,1,1
strong,0.1,40,3.7797674515795068,2.133567,20,0.0087494873928024401,3.04218176769154858e-01,3.04218176769149695e-01,5.162537e-15,1.696985e-14,1.846961e-15,1,1
strong,0.1,44,0.60311263315897501,0.033761,5,0.34887639517711777,1.63093945060957701e-01,1.63093945060957562e-01,1.387779e-16,8.509076e-16,7.176051e-18,1,1
strong,0.2,38,2.829900628677906,6.022554,20,0.0039021880663177239,4.06425830182856607e-01,4.06425830182218562e-01,6.380452e-13,1.569893e-12,2.826091e-14,1,1
strong,0.2,44,3.6645850979381827,5.061606,20,0.0023270225569694916,3.88934245723560390e-01,3.88934245723451366e-01,1.090239e-13,2.803145e-13,1.304156e-14,1,1
strong,0.3,38,2.1530286851049869,7.843696,20,0.0029961820174323043,4.29660319977653749e-01,4.29660319975823768e-01,1.829981e-12,4.259133e-12,3.692435e-13,1,1
strong,0.3,44,2.0393448428930645,3.526975,20,0.0033395393510461638,3.70945142358029556e-01,3.70945142360142199e-01,2.112643e-12,5.695299e-12,1.223956e-13,1,1
weak,0.05,30,1.9273517132371443,4.179156,20,0.13483322132992692,5.96314641943134147e-02,5.96314641944388768e-02,1.254621e-13,2.103959e-12,2.446521e-14,1,1
weak,0.05,34,2.1709759799403603,3.347924,20,0.10619645203792331,3.81930177397295581e-02,3.81930177397151738e-02,1.438433e-14,3.766219e-13,3.202389e-14,1,1
weak,0.05,38,3.6341367167610406,5.924679,20,0.037863494430240403,7.09711522184335447e-02,7.09711522193572364e-02,9.236917e-13,1.301503e-11,9.704048e-14,1,1
weak,0.05,40,2.6687106336576796,2.537051,20,0.070235457905870033,2.02383736041929323e-02,2.02383736042506257e-02,5.769343e-14,2.850695e-12,7.775613e-15,1,1
weak,0.05,44,0.90153004586543606,0.163914,5,0.68591568785370205,1.43046521890251074e-02,1.43046521890250987e-02,8.673617e-18,6.063494e-16,2.022264e-21,1,1
weak,0.1,44,0.50129554654765651,0.216303,5,0.51978320408682721,1.60372857307074734e-01,1.60372857307074734e-01,0.000000e+00,0.000000e+00,1.143352e-21,1,1
weak,0.2,34,0.81073653607098606,7.476705,20,0.047552713640433578,2.68935833342465069e-01,2.68935833342447028e-01,1.804112e-14,6.708338e-14,2.583440e-14,1,1
moderate,0.05,30,4.6538304660085954,6.101789,20,0.023087046313864375,2.99315485098567424e-01,2.99315485098632705e-01,6.528111e-14,2.181014e-13,2.066225e-14,1,1
moderate,0.05,34,4.8661211441552945,4.209254,20,0.021116427240138548,2.50306757763465504e-01,2.50306757763482324e-01,1.681988e-14,6.719706e-14,5.219561e-15,1,1
moderate,0.05,38,4.3424534270025417,2.114950,20,0.026517065567997346,1.63947688413941722e-01,1.63947688413940362e-01,1.360023e-15,8.295470e-15,6.932220e-16,1,1
moderate,0.05,40,3.3350612090855489,0.990804,10,0.044961207739929177,9.10967738057695126e-02,9.10967738057696097e-02,9.714451e-17,1.066388e-15,1.277806e-16,1,1
moderate,0.1,30,1.1370326879591302,1.455766,10,0.096768492960811719,2.05942043732194158e-01,2.05942043732194158e-01,0.000000e+00,0.000000e+00,6.662265e-16,1,1
moderate,0.1,38,0.71411954723844484,0.227297,5,0.24673556644667852,1.45578914124966846e-01,1.45578914124966902e-01,5.551115e-17,3.813131e-16,3.392504e-18,1,1
moderate,0.1,44,1.9537543297832278,0.858254,10,0.032749879513100065,9.49876807841554954e-02,9.49876807841547599e-02,7.355228e-16,7.743349e-15,2.049157e-16,1,1
moderate,0.2,38,1.3624506533949097,3.331247,20,0.016835218407839771,2.80422838270921237e-01,2.80422838270879993e-01,4.124479e-14,1.470807e-13,1.007457e-14,1,1
moderate,0.2,44,1.6190116355114186,2.357601,20,0.011922167520233094,2.18626115915663749e-01,2.18626115915640185e-01,2.356448e-14,1.077844e-13,1.706203e-14,1,1
moderate,0.3,38,1.0847453402839629,4.751258,20,0.011803667112275819,3.48477537409780158e-01,3.48477537409777050e-01,3.108624e-15,8.920588e-15,4.044479e-15,1,1
strong,0.05,30,1.8486616349444671,0.402658,5,0.14660619569040362,1.53762449936606149e-01,1.53762449936605650e-01,4.996004e-16,3.249170e-15,3.273211e-16,1,1
strong,0.05,34,3.0365013677430657,0.686681,10,0.054241802587696723,1.86196774246973867e-01,1.86196774246973812e-01,5.551115e-17,2.981316e-16,4.533786e-16,1,1
strong,0.05,38,1.9725839916664973,0.182605,5,0.12869942297889433,9.03004274423473557e-02,9.03004274423473696e-02,1.387779e-17,1.536846e-16,1.296639e-16,1,1
strong,0.05,40,3.2640880171525608,0.397704,5,0.046938458982318708,1.34356036965250558e-01,1.34356036965250669e-01,1.110223e-16,8.263291e-16,2.441745e-16,1,1
strong,0.05,44,1.2036297306779522,0.033610,5,0.35044209815539423,3.96251605765248066e-02,3.96251605765248899e-02,8.326673e-17,2.101360e-15,6.033826e-17,1,1
strong,0.1,30,0.94724910255605999,0.422961,5,0.13956877710347604,2.35941405666192539e-01,2.35941405666193482e-01,9.436896e-16,3.999678e-15,1.037104e-15,1,1
strong,0.1,34,4.3619249033516994,5.669356,20,0.0065698461005847574,3.96455275081866898e-01,3.96455275081741165e-01,1.257328e-13,3.171423e-13,1.703122e-14,1,1
strong,0.1,38,0.74584140308102154,0.104024,5,0.22592100171480078,1.73107192656990955e-01,1.73107192656990982e-01,2.775558e-17,1.603375e-16,5.124137e-17,1,1
strong,0.1,40,1.916163814196614,0.548279,10,0.034047686098337054,1.80737746672179067e-01,1.80737746672178262e-01,8.049117e-16,4.453479e-15,4.450483e-16,1,1
strong,0.1,44,2.723277227801244,0.698799,10,0.016855305373194667,1.90685909765736378e-01,1.90685909765736628e-01,2.498002e-16,1.310009e-15,4.779370e-16,1,1
strong,0.2,40,2.5182699590445461,3.788285,20,0.0049277234179689591,3.70540710449257182e-01,3.70540710449198230e-01,5.895284e-14,1.590995e-13,8.114971e-15,1,1
strong,0.2,44,3.674856857558388,5.090021,20,0.0023140319928344447,3.89367141795651128e-01,3.89367141795460503e-01,1.906253e-13,4.895772e-13,1.324767e-14,1,1
strong,0.3,30,1.1711167223286516,5.829323,20,0.01012676750551237,4.34573849880909580e-01,4.34573849881033425e-01,1.238454e-13,2.849812e-13,4.029025e-14,1,1
strong,0.3,34,0.76019506235099243,1.549710,10,0.024034691616459863,3.85572357817625444e-01,3.85572357817625999e-01,5.551115e-16,1.439708e-15,1.081999e-15,1,1
strong,0.3,44,1.9677293494633608,3.283611,20,0.0035870484122325383,3.65884612648646024e-01,3.65884612648557095e-01,8.892886e-14,2.430517e-13,1.712821e-14,1,1
weak,0.05,34,2.2212613531544854,3.505148,20,0.10143296669204252,4.03103377701901910e-02,4.03103377698244003e-02,3.657907e-13,9.074365e-12,1.832998e-13,1,1
weak,0.05,38,2.6055547005788986,3.044435,20,0.073684955118315687,2.84320844900046894e-02,2.84320844899639269e-02,4.076253e-14,1.433681e-12,1.280069e-14,1,1
weak,0.05,40,2.1818306945704591,1.694794,10,0.10514013555628585,1.12475184997975902e-02,1.12475184997977706e-02,1.804112e-16,1.604009e-14,1.287285e-15,1,1
moderate,0.05,30,1.3336777730095846,0.496579,5,0.28368550920506475,8.11774327780980381e-02,8.11774327780975247e-02,5.134781e-16,6.325380e-15,1.357346e-16,1,1
moderate,0.05,34,1.5462980453958517,0.423114,5,0.21007179097996545,5.88702256820178502e-02,5.88702256820186065e-02,7.563394e-16,1.284757e-14,2.362149e-16,1,1
moderate,0.05,38,2.4013940421302293,0.646381,10,0.086763545831829963,6.63296983033305754e-02,6.63296983033306725e-02,9.714451e-17,1.464570e-15,6.648050e-17,1,1
moderate,0.05,40,2.6135122956918537,0.608272,10,0.073236483131959032,6.05936477528118550e-02,6.05936477528118272e-02,2.775558e-17,4.580608e-16,5.372415e-17,1,1
moderate,0.05,44,1.0305544676679455,0.057549,5,0.48841461272558812,2.03755758374068591e-02,2.03755758374068729e-02,1.387779e-17,6.810992e-16,2.034712e-18,1,1
moderate,0.1,30,2.5336285425780098,7.234152,20,0.019473227603408718,3.33235171815952025e-01,3.33235171813612396e-01,2.339628e-12,7.020953e-12,8.695365e-13,1,1
moderate,0.1,34,1.6814204924077374,2.009996,20,0.044221187382013596,1.95285173618798075e-01,1.95285173618778174e-01,1.990075e-14,1.019061e-13,4.643199e-15,1,1
moderate,0.1,38,2.7649235551908125,3.429826,20,0.016351344342581939,2.34950583285411546e-01,2.34950583285414183e-01,2.636780e-15,1.122270e-14,4.006522e-15,1,1
moderate,0.1,44,1.9978652577931104,0.897453,10,0.031319425513114854,9.76636688440349482e-02,9.76636688440348788e-02,6.938894e-17,7.104888e-16,2.379982e-16,1,1
moderate,0.2,34,1.4916918132762362,6.328876,20,0.01404426302584265,3.47214178821908803e-01,3.47214178822241593e-01,3.327894e-13,9.584555e-13,9.052095e-14,1,1
moderate,0.2,44,2.62167307569556,6.182041,20,0.0045466727384864654,3.13095412015735930e-01,3.13095412015570673e-01,1.652567e-13,5.278158e-13,7.251132e-14,1,1
