regime,sigma_s,xi,snr_db,K,A0,z,admissible,max_abs_ak,eta_f64,first_omitted,Pe_series
strong,0.3,1.266,34,10,8.665683e-03,4.2982,0,9.955130e+01,2.210483e-14,4.807211e-07,4.112817e-01
strong,0.3,1.266,34,20,8.665683e-03,4.2982,1,9.955130e+01,2.210483e-14,8.031813e-21,4.112816e-01
strong,0.3,1.266,36,5,8.665683e-03,3.4142,0,6.138283e+01,1.362973e-14,1.224644e-02,3.970922e-01
strong,0.3,1.266,36,10,8.665683e-03,3.4142,0,6.138283e+01,1.362973e-14,2.964102e-08,3.943835e-01
strong,0.3,1.266,36,20,8.665683e-03,3.4142,1,6.138283e+01,1.362973e-14,4.952376e-23,3.943835e-01
strong,0.3,1.266,38,5,8.665683e-03,2.7120,0,3.784835e+01,8.404022e-15,2.387865e-03,3.761838e-01
strong,0.3,1.266,38,10,8.665683e-03,2.7120,0,3.784835e+01,8.404022e-15,1.827650e-09,3.756209e-01
strong,0.3,1.266,38,20,8.665683e-03,2.7120,1,3.784835e+01,8.404022e-15,3.053610e-25,3.756209e-01
strong,0.3,1.266,40,5,8.665683e-03,2.1542,0,2.734557e+01,6.071935e-15,4.655965e-04,3.552898e-01
strong,0.3,1.266,40,10,8.665683e-03,2.1542,0,2.734557e+01,6.071935e-15,1.126920e-10,3.551732e-01
strong,0.3,1.266,40,20,8.665683e-03,2.1542,1,2.734557e+01,6.071935e-15,1.882841e-27,3.551732e-01
strong,0.3,1.266,42,5,8.665683e-03,1.7111,0,2.074373e+01,4.606034e-15,9.078408e-05,3.333272e-01
strong,0.3,1.266,42,10,8.665683e-03,1.7111,1,2.074373e+01,4.606034e-15,6.948533e-12,3.333031e-01
strong,0.3,1.266,42,20,8.665683e-03,1.7111,1,2.074373e+01,4.606034e-15,1.160950e-29,3.333031e-01
strong,0.3,1.266,44,5,8.665683e-03,1.3592,0,1.573573e+01,3.494034e-15,1.770148e-05,3.103469e-01
strong,0.3,1.266,44,10,8.665683e-03,1.3592,1,1.573573e+01,3.494034e-15,4.284431e-13,3.103419e-01
strong,0.3,1.266,44,20,8.665683e-03,1.3592,1,1.573573e+01,3.494034e-15,7.158361e-32,3.103419e-01
strong,0.3,1.266,46,5,8.665683e-03,1.0797,0,1.193677e+01,2.650496e-15,3.451514e-06,2.866699e-01
strong,0.3,1.266,46,10,8.665683e-03,1.0797,1,1.193677e+01,2.650496e-15,2.641759e-14,2.866689e-01
strong,0.3,1.266,46,20,8.665683e-03,1.0797,1,1.193677e+01,2.650496e-15,4.413810e-34,2.866689e-01
strong,0.3,1.266,48,5,8.665683e-03,0.8576,0,9.054968e+00,2.010607e-15,6.729917e-07,2.626869e-01
strong,0.3,1.266,48,10,8.665683e-03,0.8576,1,9.054968e+00,2.010607e-15,1.628895e-15,2.626867e-01
strong,0.3,1.266,48,20,8.665683e-03,0.8576,1,9.054968e+00,2.010607e-15,2.721533e-36,2.626867e-01
strong,0.3,1.266,50,5,8.665683e-03,0.6812,0,6.868895e+00,1.525201e-15,1.312229e-07,2.387972e-01
strong,0.3,1.266,50,10,8.665683e-03,0.6812,1,6.868895e+00,1.525201e-15,1.004369e-16,2.387972e-01
strong,0.3,1.266,50,20,8.665683e-03,0.6812,1,6.868895e+00,1.525201e-15,1.678084e-38,2.387972e-01
strong,0.3,1.548,20,5,5.795979e-03,32.2079,0,1.783382e+05,3.959903e-11,1.783382e+05,1.742899e+04
strong,0.3,1.548,20,10,5.795979e-03,32.2079,0,1.783382e+05,3.959903e-11,2.980474e+04,3.969505e+03
strong,0.3,1.548,20,20,5.795979e-03,32.2079,0,1.783382e+05,3.959903e-11,2.672856e-01,5.325549e-01
strong,0.3,1.548,22,5,5.795979e-03,25.5836,0,3.903836e+04,8.668258e-12,3.472079e+04,3.768875e+03
strong,0.3,1.548,22,10,5.795979e-03,25.5836,0,3.903836e+04,8.668258e-12,1.837745e+03,2.680523e+02
strong,0.3,1.548,22,20,5.795979e-03,25.5836,0,3.903836e+04,8.668258e-12,1.648069e-03,4.800536e-01
strong,0.3,1.548,24,5,5.795979e-03,20.3218,0,1.173207e+04,2.605044e-12,6.770014e+03,8.116388e+02
strong,0.3,1.548,24,10,5.795979e-03,20.3218,0,1.173207e+04,2.605044e-12,1.133145e+02,1.843626e+01
strong,0.3,1.548,24,20,5.795979e-03,20.3218,0,1.173207e+04,2.605044e-12,1.016191e-05,4.746556e-01
strong,0.3,1.548,26,5,5.795979e-03,16.1422,0,7.069274e+03,1.569694e-12,1.320048e+03,1.743000e+02
strong,0.3,1.548,26,10,5.795979e-03,16.1422,0,7.069274e+03,1.569694e-12,6.986913e+00,1.669108e+00
strong,0.3,1.548,26,20,5.795979e-03,16.1422,0,7.069274e+03,1.569694e-12,6.265785e-08,4.684006e-01
strong,0.3,1.548,28,5,5.795979e-03,12.8222,0,4.259659e+03,9.458343e-13,2.573888e+02,3.754929e+01
strong,0.3,1.548,28,10,5.795979e-03,12.8222,0,4.259659e+03,9.458343e-13,4.308096e-01,5.407038e-01
strong,0.3,1.548,28,20,5.795979e-03,12.8222,0,4.259659e+03,9.458343e-13,3.863452e-10,4.607631e-01
strong,0.3,1.548,30,5,5.795979e-03,10.1850,0,2.566698e+03,5.699215e-13,5.018681e+01,8.330584e+00
strong,0.3,1.548,30,10,5.795979e-03,10.1850,0,2.566698e+03,5.699215e-13,2.656350e-02,4.568326e-01
strong,0.3,1.548,30,20,5.795979e-03,10.1850,0,2.566698e+03,5.699215e-13,2.382185e-12,4.515311e-01
strong,0.3,1.548,32,5,5.795979e-03,8.0903,0,1.546589e+03,3.434117e-13,9.785648e+00,2.107276e+00
strong,0.3,1.548,32,10,5.795979e-03,8.0903,0,1.546589e+03,3.434117e-13,1.637892e-03,4.408607e-01
strong,0.3,1.548,32,20,5.795979e-03,8.0903,0,1.546589e+03,3.434117e-13,1.468843e-14,4.405105e-01
strong,0.3,1.548,34,5,5.795979e-03,6.4263,0,9.319118e+02,2.069260e-13,1.908049e+00,7.786934e-01
strong,0.3,1.548,34,10,5.795979e-03,6.4263,0,9.319118e+02,2.069260e-13,1.009916e-04,4.275670e-01
strong,0.3,1.548,34,20,5.795979e-03,6.4263,1,9.319118e+02,2.069260e-13,9.056815e-17,4.275440e-01
strong,0.3,1.548,36,5,5.795979e-03,5.1046,0,5.615324e+02,1.246852e-13,3.720399e-01,4.862194e-01
strong,0.3,1.548,36,10,5.795979e-03,5.1046,0,5.615324e+02,1.246852e-13,6.227093e-06,4.125351e-01
strong,0.3,1.548,36,20,5.795979e-03,5.1046,1,5.615324e+02,1.246852e-13,5.584387e-19,4.125336e-01
strong,0.3,1.548,38,5,5.795979e-03,4.0547,0,3.383567e+02,7.513029e-14,7.254201e-02,4.108646e-01
strong,0.3,1.548,38,10,5.795979e-03,4.0547,0,3.383567e+02,7.513029e-14,3.839594e-07,3.954614e-01
strong,0.3,1.548,38,20,5.795979e-03,4.0547,1,3.383567e+02,7.513029e-14,3.443305e-21,3.954613e-01
strong,0.3,1.548,40,5,5.795979e-03,3.2208,0,2.038801e+02,4.527048e-14,1.414456e-02,3.796112e-01
strong,0.3,1.548,40,10,5.795979e-03,3.2208,0,2.038801e+02,4.527048e-14,2.367475e-08,3.764031e-01
strong,0.3,1.548,40,20,5.795979e-03,3.2208,1,2.038801e+02,4.527048e-14,2.123125e-23,3.764031e-01
strong,0.3,1.548,42,5,5.795979e-03,2.5584,0,1.228499e+02,2.727816e-14,2.757970e-03,3.562014e-01
strong,0.3,1.548,42,10,5.795979e-03,2.5584,0,1.228499e+02,2.727816e-14,1.459773e-09,3.555356e-01
strong,0.3,1.548,42,20,5.795979e-03,2.5584,1,1.228499e+02,2.727816e-14,1.309108e-25,3.555356e-01
strong,0.3,1.548,44,5,5.795979e-03,2.0322,0,7.402439e+01,1.643672e-14,5.377613e-04,3.332684e-01
strong,0.3,1.548,44,10,5.795979e-03,2.0322,0,7.402439e+01,1.643672e-14,9.000888e-11,3.331307e-01
strong,0.3,1.548,44,20,5.795979e-03,2.0322,1,7.402439e+01,1.643672e-14,8.071895e-28,3.331307e-01
strong,0.3,1.548,46,5,5.795979e-03,1.6142,0,4.460410e+01,9.904101e-15,1.048551e-04,3.095693e-01
strong,0.3,1.548,46,10,5.795979e-03,1.6142,1,4.460410e+01,9.904101e-15,5.549903e-12,3.095409e-01
strong,0.3,1.548,46,20,5.795979e-03,1.6142,1,4.460410e+01,9.904101e-15,4.977090e-30,3.095409e-01
strong,0.3,1.548,48,5,5.795979e-03,1.2822,0,2.687663e+01,5.967811e-15,2.044512e-05,2.851826e-01
strong,0.3,1.548,48,10,5.795979e-03,1.2822,1,2.687663e+01,5.967811e-15,3.422042e-13,2.851767e-01
strong,0.3,1.548,48,20,5.795979e-03,1.2822,1,2.687663e+01,5.967811e-15,3.068849e-32,2.851767e-01
strong,0.3,1.548,50,5,5.795979e-03,1.0185,0,1.619477e+01,3.595962e-15,3.986480e-06,2.604798e-01
strong,0.3,1.548,50,10,5.795979e-03,1.0185,1,1.619477e+01,3.595962e-15,2.110014e-14,2.604786e-01
strong,0.3,1.548,50,20,5.795979e-03,1.0185,1,1.619477e+01,3.595962e-15,1.892237e-34,2.604786e-01
strong,0.3,1.967,20,5,3.589709e-03,52.0032,0,1.307404e+07,2.903021e-09,1.307404e+07,1.029386e+06
strong,0.3,1.967,20,10,3.589709e-03,52.0032,0,2.339129e+07,5.193910e-09,1.868353e+07,2.054553e+06
strong,0.3,1.967,20,20,3.589709e-03,52.0032,0,2.339129e+07,5.193910e-09,1.849586e+04,2.861602e+03
strong,0.3,1.967,22,5,3.589709e-03,41.3076,0,2.491208e+06,5.531592e-10,2.491208e+06,2.241145e+05
strong,0.3,1.967,22,10,3.589709e-03,41.3076,0,2.746434e+06,6.098308e-10,1.152017e+06,1.397220e+05
strong,0.3,1.967,22,20,3.589709e-03,41.3076,0,2.746434e+06,6.098308e-10,1.140445e+02,1.963113e+01
strong,0.3,1.967,24,5,3.589709e-03,32.8118,0,9.554287e+05,2.121478e-10,4.775845e+05,4.857835e+04
strong,0.3,1.967,24,10,3.589709e-03,32.8118,0,9.554287e+05,2.121478e-10,7.103278e+04,9.460633e+03
strong,0.3,1.967,24,20,3.589709e-03,32.8118,0,9.554287e+05,2.121478e-10,7.031930e-01,6.097256e-01
strong,0.3,1.967,26,5,3.589709e-03,26.0633,0,3.717049e+05,8.253507e-11,9.312156e+04,1.048335e+04
strong,0.3,1.967,26,10,3.589709e-03,26.0633,0,3.717049e+05,8.253507e-11,4.379846e+03,6.382206e+02
strong,0.3,1.967,26,20,3.589709e-03,26.0633,0,3.717049e+05,8.253507e-11,4.335853e-03,4.784632e-01
strong,0.3,1.967,28,5,3.589709e-03,20.7028,0,1.446100e+05,3.210987e-11,1.815726e+04,2.252631e+03
strong,0.3,1.967,28,10,3.589709e-03,20.7028,0,1.446100e+05,3.210987e-11,2.700591e+02,4.328151e+01
strong,0.3,1.967,28,20,3.589709e-03,20.7028,0,1.446100e+05,3.210987e-11,2.673465e-05,4.720308e-01
strong,0.3,1.967,30,5,3.589709e-03,16.4448,0,5.625981e+04,1.249219e-11,3.540383e+03,4.822029e+02
strong,0.3,1.967,30,10,3.589709e-03,16.4448,0,5.625981e+04,1.249219e-11,1.665171e+01,3.326849e+00
strong,0.3,1.967,30,20,3.589709e-03,16.4448,0,5.625981e+04,1.249219e-11,1.648445e-07,4.651506e-01
strong,0.3,1.967,32,5,3.589709e-03,13.0626,0,2.188761e+04,4.860025e-12,6.903197e+02,1.030553e+02
strong,0.3,1.967,32,10,3.589709e-03,13.0626,0,2.188761e+04,4.860025e-12,1.026736e+00,6.472958e-01
strong,0.3,1.967,32,20,3.589709e-03,13.0626,0,2.188761e+04,4.860025e-12,1.016423e-09,4.567727e-01
strong,0.3,1.967,34,5,3.589709e-03,10.3760,0,8.515267e+03,1.890769e-12,1.346016e+02,2.220501e+01
strong,0.3,1.967,34,10,3.589709e-03,10.3760,0,8.515267e+03,1.890769e-12,6.330803e-02,4.593109e-01
strong,0.3,1.967,34,20,3.589709e-03,10.3760,0,8.515267e+03,1.890769e-12,6.267214e-12,4.466761e-01
strong,0.3,1.967,36,5,3.589709e-03,8.2419,0,3.312823e+03,7.355946e-13,2.624522e+01,5.029915e+00
strong,0.3,1.967,36,10,3.589709e-03,8.2419,0,3.312823e+03,7.355946e-13,3.903542e-03,4.355031e-01
strong,0.3,1.967,36,20,3.589709e-03,8.2419,0,3.312823e+03,7.355946e-13,3.864333e-14,4.346684e-01
strong,0.3,1.967,38,5,3.589709e-03,6.5468,0,1.288838e+03,2.861795e-13,5.117410e+00,1.387196e+00
strong,0.3,1.967,38,10,3.589709e-03,6.5468,0,1.288838e+03,2.861795e-13,2.406904e-04,4.206603e-01
strong,0.3,1.967,38,20,3.589709e-03,6.5468,1,1.288838e+03,2.861795e-13,2.382728e-16,4.206053e-01
strong,0.3,1.967,40,5,3.589709e-03,5.2003,0,5.014161e+02,1.113367e-13,9.978155e-01,6.069424e-01
strong,0.3,1.967,40,10,3.589709e-03,5.2003,0,5.014161e+02,1.113367e-13,1.484085e-05,4.044177e-01
strong,0.3,1.967,40,20,3.589709e-03,5.2003,1,5.014161e+02,1.113367e-13,1.469178e-18,4.044141e-01
strong,0.3,1.967,42,5,3.589709e-03,4.1308,0,1.950735e+02,4.331502e-14,1.945585e-01,4.283914e-01
strong,0.3,1.967,42,10,3.589709e-03,4.1308,0,1.950735e+02,4.331502e-14,9.150795e-07,3.861149e-01
strong,0.3,1.967,42,20,3.589709e-03,4.1308,1,1.950735e+02,4.331502e-14,9.058880e-21,3.861147e-01
strong,0.3,1.967,44,5,3.589709e-03,3.2812,0,7.589240e+01,1.685150e-14,3.793589e-02,3.746256e-01
strong,0.3,1.967,44,10,3.589709e-03,3.2812,0,7.589240e+01,1.685150e-14,5.642334e-08,3.658322e-01
strong,0.3,1.967,44,20,3.589709e-03,3.2812,1,7.589240e+01,1.685150e-14,5.585660e-23,3.658322e-01
strong,0.3,1.967,46,5,3.589709e-03,2.6063,0,3.029144e+01,6.726051e-15,7.396909e-03,3.456217e-01
strong,0.3,1.967,46,10,3.589709e-03,2.6063,0,3.029144e+01,6.726051e-15,3.479035e-09,3.437989e-01
strong,0.3,1.967,46,20,3.589709e-03,2.6063,1,3.029144e+01,6.726051e-15,3.444090e-25,3.437989e-01
strong,0.3,1.967,48,5,3.589709e-03,2.0703,0,1.464333e+01,3.251473e-15,1.442282e-03,3.207215e-01
strong,0.3,1.967,48,10,3.589709e-03,2.0703,0,1.464333e+01,3.251473e-15,2.145156e-10,3.203449e-01
strong,0.3,1.967,48,20,3.589709e-03,2.0703,1,1.464333e+01,3.251473e-15,2.123609e-27,3.203449e-01
strong,0.3,1.967,50,5,3.589709e-03,1.6445,0,8.981928e+00,1.994389e-15,2.812226e-04,2.959541e-01
strong,0.3,1.967,50,10,3.589709e-03,1.6445,1,8.981928e+00,1.994389e-15,1.322692e-11,2.958765e-01
strong,0.3,1.967,50,20,3.589709e-03,1.6445,1,8.981928e+00,1.994389e-15,1.309407e-29,2.958765e-01
strong,0.3,2.511,20,5,2.202796e-03,84.7451,0,6.216821e+09,1.380412e-06,2.668734e+09,2.883821e+08
strong,0.3,2.511,20,10,2.202796e-03,84.7451,0,1.625615e+10,3.609591e-06,1.625615e+10,1.438061e+09
strong,0.3,2.511,20,20,2.202796e-03,84.7451,0,1.998991e+10,4.438651e-06,1.692504e+09,2.178186e+08
strong,0.3,2.511,22,5,2.202796e-03,67.3154,0,1.491312e+09,3.311377e-07,5.199510e+08,6.158045e+07
strong,0.3,2.511,22,10,2.202796e-03,67.3154,0,1.491312e+09,3.311377e-07,9.821447e+08,9.861002e+07
strong,0.3,2.511,22,20,2.202796e-03,67.3154,0,1.491312e+09,3.311377e-07,1.043589e+07,1.470415e+06
strong,0.3,2.511,24,5,2.202796e-03,53.4706,0,3.577407e+08,7.943440e-08,1.013824e+08,1.310669e+07
strong,0.3,2.511,24,10,2.202796e-03,53.4706,0,3.577407e+08,7.943440e-08,6.055855e+07,6.731953e+06
strong,0.3,2.511,24,20,2.202796e-03,53.4706,0,3.577407e+08,7.943440e-08,6.434720e+04,9.884458e+03
strong,0.3,2.511,26,5,2.202796e-03,42.4732,0,8.581602e+07,1.905498e-08,1.976798e+07,2.780426e+06
strong,0.3,2.511,26,10,2.202796e-03,42.4732,0,8.581602e+07,1.905498e-08,3.734010e+06,4.575538e+05
strong,0.3,2.511,26,20,2.202796e-03,42.4732,0,8.581602e+07,1.905498e-08,3.967616e+02,6.664695e+01
strong,0.3,2.511,28,5,2.202796e-03,33.7376,0,2.058583e+07,4.570972e-09,3.854450e+06,5.878905e+05
strong,0.3,2.511,28,10,2.202796e-03,33.7376,0,2.058583e+07,4.570972e-09,2.302372e+05,3.096312e+04
strong,0.3,2.511,28,20,2.202796e-03,33.7376,0,2.058583e+07,4.570972e-09,2.446412e+00,9.222138e-01
strong,0.3,2.511,30,5,2.202796e-03,26.7988,0,4.938197e+06,1.096500e-09,7.515578e+05,1.238952e+05
strong,0.3,2.511,30,10,2.202796e-03,26.7988,0,4.938197e+06,1.096500e-09,1.419631e+04,2.086672e+03
strong,0.3,2.511,30,20,2.202796e-03,26.7988,0,4.938197e+06,1.096500e-09,1.508446e-02,4.792990e-01
strong,0.3,2.511,32,5,2.202796e-03,21.2870,0,1.184591e+06,2.630320e-10,1.465421e+05,2.602558e+04
strong,0.3,2.511,32,10,2.202796e-03,21.2870,0,1.184591e+06,2.630320e-10,8.753374e+02,1.404381e+02
strong,0.3,2.511,32,20,2.202796e-03,21.2870,0,1.184591e+06,2.630320e-10,9.301000e-05,4.704970e-01
strong,0.3,2.511,34,5,2.202796e-03,16.9089,0,2.841636e+05,6.309698e-11,2.857343e+04,5.449672e+03
strong,0.3,2.511,34,10,2.202796e-03,16.9089,0,2.841636e+05,6.309698e-11,5.397287e+01,9.815119e+00
strong,0.3,2.511,34,20,2.202796e-03,16.9089,0,2.841636e+05,6.309698e-11,5.734950e-07,4.632402e-01
strong,0.3,2.511,36,5,2.202796e-03,13.4312,0,6.816609e+04,1.513591e-11,5.571375e+03,1.137818e+03
strong,0.3,2.511,36,10,2.202796e-03,13.4312,0,6.816609e+04,1.513591e-11,3.327940e+00,1.076762e+00
strong,0.3,2.511,36,20,2.202796e-03,13.4312,0,6.816609e+04,1.513591e-11,3.536142e-09,4.544327e-01
strong,0.3,2.511,38,5,2.202796e-03,10.6688,0,1.635191e+04,3.630852e-12,1.086332e+03,2.371009e+02
strong,0.3,2.511,38,10,2.202796e-03,10.6688,0,1.635191e+04,3.630852e-12,2.051991e-01,4.850904e-01
strong,0.3,2.511,38,20,2.202796e-03,10.6688,0,1.635191e+04,3.630852e-12,2.180367e-11,4.438381e-01
strong,0.3,2.511,40,5,2.202796e-03,8.4745,0,3.922549e+03,8.709808e-13,2.118178e+02,4.952529e+01
strong,0.3,2.511,40,10,2.202796e-03,8.4745,0,3.922549e+03,8.709808e-13,1.265247e-02,4.339921e-01
strong,0.3,2.511,40,20,2.202796e-03,8.4745,0,3.922549e+03,8.709808e-13,1.344404e-13,4.312679e-01
strong,0.3,2.511,42,5,2.202796e-03,6.7315,0,9.409540e+02,2.089337e-13,4.130117e+01,1.057125e+01
strong,0.3,2.511,42,10,2.202796e-03,6.7315,0,9.409540e+02,2.089337e-13,7.801453e-04,4.167674e-01
strong,0.3,2.511,42,20,2.202796e-03,6.7315,1,9.409540e+02,2.089337e-13,8.289525e-16,4.165882e-01
strong,0.3,2.511,44,5,2.202796e-03,5.3471,0,2.257191e+02,5.011972e-14,8.053087e+00,2.494208e+00
strong,0.3,2.511,44,10,2.202796e-03,5.3471,0,2.257191e+02,5.011972e-14,4.810337e-05,3.997562e-01
strong,0.3,2.511,44,20,2.202796e-03,5.3471,1,2.257191e+02,5.011972e-14,5.111280e-18,3.997444e-01
strong,0.3,2.511,46,5,2.202796e-03,4.2473,0,5.414625e+01,1.202288e-14,1.570227e+00,8.116018e-01
strong,0.3,2.511,46,10,2.202796e-03,4.2473,0,5.414625e+01,1.202288e-14,2.966030e-06,3.807823e-01
strong,0.3,2.511,46,20,2.202796e-03,4.2473,1,5.414625e+01,1.202288e-14,3.151590e-20,3.807816e-01
strong,0.3,2.511,48,5,2.202796e-03,3.3738,0,2.840960e+01,6.308199e-15,3.061698e-01,4.482414e-01
strong,0.3,2.511,48,10,2.202796e-03,3.3738,0,2.840960e+01,6.308199e-15,1.828839e-07,3.598555e-01
strong,0.3,2.511,48,20,2.202796e-03,3.3738,1,2.840960e+01,6.308199e-15,1.943254e-22,3.598554e-01
strong,0.3,2.511,50,5,2.202796e-03,2.6799,0,1.717133e+01,3.812801e-15,5.969836e-02,3.553194e-01
strong,0.3,2.511,50,10,2.202796e-03,2.6799,0,1.717133e+01,3.812801e-15,1.127653e-08,3.372317e-01
strong,0.3,2.511,50,20,2.202796e-03,2.6799,1,1.717133e+01,3.812801e-15,1.198201e-24,3.372317e-01
strong,0.3,3.104,20,5,1.441532e-03,129.4985,0,3.174199e+10,7.048139e-06,3.174199e+10,2.160225e+12
strong,0.3,3.104,20,10,1.441532e-03,129.4985,0,1.007292e+13,2.236638e-03,1.007292e+13,8.051818e+11
strong,0.3,3.104,20,20,1.441532e-03,129.4985,0,5.127354e+13,1.138501e-02,3.847817e+13,4.174927e+12
strong,0.3,3.104,22,5,1.441532e-03,102.8643,0,6.048312e+09,1.342995e-06,6.048312e+09,2.348717e+11
strong,0.3,3.104,22,10,1.441532e-03,102.8643,0,7.656973e+11,1.700190e-04,6.069535e+11,5.533995e+10
strong,0.3,3.104,22,20,1.441532e-03,102.8643,0,9.089299e+11,2.018230e-04,2.372545e+11,2.840078e+10
strong,0.3,3.104,24,5,1.441532e-03,81.7080,0,1.152482e+09,2.559024e-07,1.152482e+09,2.552508e+10
strong,0.3,3.104,24,10,1.441532e-03,81.7080,0,7.482679e+10,1.661489e-05,3.679059e+10,3.787138e+09
strong,0.3,3.104,24,20,1.441532e-03,81.7080,0,7.482679e+10,1.661489e-05,1.462899e+09,1.923588e+08
strong,0.3,3.104,26,5,1.441532e-03,64.9030,0,2.196009e+08,4.876121e-08,2.196009e+08,2.771447e+09
strong,0.3,3.104,26,10,1.441532e-03,64.9030,0,7.312353e+09,1.623668e-06,2.268489e+09,2.580523e+08
strong,0.3,3.104,26,20,1.441532e-03,64.9030,0,7.312353e+09,1.623668e-06,9.020165e+06,1.297231e+06
strong,0.3,3.104,28,5,1.441532e-03,51.5543,0,4.184410e+07,9.291256e-09,4.184410e+07,3.003592e+08
strong,0.3,3.104,28,10,1.441532e-03,51.5543,0,7.145903e+08,1.586709e-07,1.398739e+08,1.750793e+07
strong,0.3,3.104,28,20,1.441532e-03,51.5543,0,7.145903e+08,1.586709e-07,5.561788e+04,8.711684e+03
strong,0.3,3.104,30,5,1.441532e-03,40.9510,0,7.973228e+06,1.770412e-09,7.973228e+06,3.242974e+07
strong,0.3,3.104,30,10,1.441532e-03,40.9510,0,7.459703e+07,1.656387e-08,8.624555e+06,1.182793e+06
strong,0.3,3.104,30,20,1.441532e-03,40.9510,0,7.459703e+07,1.656387e-08,3.429371e+02,5.873891e+01
strong,0.3,3.104,32,5,1.441532e-03,32.5286,0,1.519267e+06,3.373451e-10,1.519267e+06,3.474755e+06
strong,0.3,3.104,32,10,1.441532e-03,32.5286,0,8.968535e+06,1.991415e-09,5.317858e+05,7.957139e+04
strong,0.3,3.104,32,20,1.441532e-03,32.5286,0,8.968535e+06,1.991415e-09,2.114533e+00,8.674940e-01
strong,0.3,3.104,34,5,1.441532e-03,25.8383,0,2.894904e+05,6.427979e-11,2.894904e+05,3.664847e+05
strong,0.3,3.104,34,10,1.441532e-03,25.8383,0,1.078255e+06,2.394207e-10,3.278965e+04,5.331443e+03
strong,0.3,3.104,34,20,1.441532e-03,25.8383,0,1.078255e+06,2.394207e-10,1.303810e-02,4.769027e-01
strong,0.3,3.104,36,5,1.441532e-03,20.5241,0,5.516126e+04,1.224826e-11,5.516126e+04,3.737753e+04
strong,0.3,3.104,36,10,1.441532e-03,20.5241,0,1.296348e+05,2.878470e-11,2.021793e+03,3.561863e+02
strong,0.3,3.104,36,20,1.441532e-03,20.5241,0,1.296348e+05,2.878470e-11,8.039230e-05,4.679751e-01
strong,0.3,3.104,38,5,1.441532e-03,16.3029,0,1.059827e+04,2.353289e-12,1.056654e+04,3.529677e+03
strong,0.3,3.104,38,10,1.441532e-03,16.3029,0,1.558553e+04,3.460682e-12,1.246628e+02,2.410321e+01
strong,0.3,3.104,38,20,1.441532e-03,16.3029,0,1.558553e+04,3.460682e-12,4.956949e-07,4.601555e-01
strong,0.3,3.104,40,5,1.441532e-03,12.9499,0,2.733279e+03,6.069098e-13,2.060310e+03,2.691375e+02
strong,0.3,3.104,40,10,1.441532e-03,12.9499,0,2.733279e+03,6.069098e-13,7.686643e+00,2.016196e+00
strong,0.3,3.104,40,20,1.441532e-03,12.9499,0,2.733279e+03,6.069098e-13,3.056430e-09,4.506940e-01
strong,0.3,3.104,42,5,1.441532e-03,10.2864,0,8.649224e+02,1.920514e-13,4.017285e+02,5.035236e+00
strong,0.3,3.104,42,10,1.441532e-03,10.2864,0,8.649224e+02,1.920514e-13,4.739546e-01,5.426425e-01
strong,0.3,3.104,42,20,1.441532e-03,10.2864,0,8.649224e+02,1.920514e-13,1.884579e-11,4.393625e-01
strong,0.3,3.104,44,5,1.441532e-03,8.1708,0,3.321531e+02,7.375280e-14,7.833082e+01,-4.317182e+00
strong,0.3,3.104,44,10,1.441532e-03,8.1708,0,3.321531e+02,7.375280e-14,2.922380e-02,4.327775e-01
strong,0.3,3.104,44,20,1.441532e-03,8.1708,0,3.321531e+02,7.375280e-14,1.162022e-13,4.259877e-01
strong,0.3,3.104,46,5,1.441532e-03,6.4903,0,1.453633e+02,3.227713e-14,1.527329e+01,-1.216799e+00
strong,0.3,3.104,46,10,1.441532e-03,6.4903,0,1.453633e+02,3.227713e-14,1.801925e-03,4.109056e-01
strong,0.3,3.104,46,20,1.441532e-03,6.4903,1,1.453633e+02,3.227713e-14,7.164971e-16,4.104607e-01
strong,0.3,3.104,48,5,1.441532e-03,5.1554,0,7.050871e+01,1.565608e-14,2.978055e+00,-1.881623e-02
strong,0.3,3.104,48,10,1.441532e-03,5.1554,0,7.050871e+01,1.565608e-14,1.111058e-04,3.927907e-01
strong,0.3,3.104,48,20,1.441532e-03,5.1554,1,7.050871e+01,1.565608e-14,4.417886e-18,3.927616e-01
strong,0.3,3.104,50,5,1.441532e-03,4.0951,0,3.671141e+01,8.151571e-15,5.806744e-01,2.788954e-01
strong,0.3,3.104,50,10,1.441532e-03,4.0951,0,3.671141e+01,8.151571e-15,6.850728e-06,3.729788e-01
strong,0.3,3.104,50,20,1.441532e-03,4.0951,1,3.671141e+01,8.151571e-15,2.724046e-20,3.729769e-01
strong,0.3,3.912,20,5,9.075485e-04,205.6928,0,4.238771e+11,9.411962e-05,4.238771e+11,1.659946e+18
strong,0.3,3.912,20,10,9.075485e-04,205.6928,0,3.740976e+15,8.306635e-01,3.740976e+15,1.659805e+18
strong,0.3,3.912,20,20,9.075485e-04,205.6928,0,3.158165e+18,7.012536e+02,3.158165e+18,2.810161e+17
strong,0.3,3.912,22,5,9.075485e-04,163.3876,0,8.076812e+10,1.793412e-05,8.076812e+10,4.894627e+16
strong,0.3,3.912,22,10,9.075485e-04,163.3876,0,2.254161e+14,5.005243e-02,2.254161e+14,4.893634e+16
strong,0.3,3.912,22,20,9.075485e-04,163.3876,0,8.656967e+16,1.922233e+01,1.908482e+16,1.925931e+15
